kind,id,payload
employee,E0177,"{""employee_id"":""E0177"",""full_name"":""Dana Kassymova"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Middle"",""manager_id"":""E0035"",""hire_date"":""2024-08-12"",""tenure_months"":25,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Customer Support Specialist"",""target_grade"":""Senior""},""skills"":{""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":1,""SK_CRM"":1,""SK_CUSTOMER_SERVICE"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":2,""SK_LOAD_TESTING"":1,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_KNOWLEDGE"":2,""SK_PUBLIC_SPEAKING"":1,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":2,""SK_TROUBLESHOOTING"":0,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-01-27""}"
employee,E0178,"{""employee_id"":""E0178"",""full_name"":""Yerlan Kaliyev"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Middle"",""manager_id"":""E0175"",""hire_date"":""2025-12-22"",""tenure_months"":9,""work_format"":""remote"",""preferred_language"":""kk"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":4,""SK_APP_SECURITY"":3,""SK_CICD"":2,""SK_CLOUD"":1,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":0,""SK_OBSERVABILITY"":3,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":3,""SK_ROADMAPPING"":1,""SK_SQL"":4,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":1,""SK_TEAMWORK"":4,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-05-11""}"
employee,E0179,"{""employee_id"":""E0179"",""full_name"":""Zhandos Bekov"",""department"":""Quality Assurance"",""role"":""QA Engineer"",""grade"":""Lead"",""manager_id"":null,""hire_date"":""2020-01-30"",""tenure_months"":80,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":1,""SK_API_TESTING"":3,""SK_CICD"":2,""SK_CLOUD"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":4,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":1,""SK_JAVA"":4,""SK_LEADERSHIP"":4,""SK_LOAD_TESTING"":3,""SK_MENTORING"":3,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":2,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":3,""SK_TEST_AUTOMATION"":5,""SK_TEST_DESIGN"":4,""SK_TIME_MANAGEMENT"":2,""SK_TROUBLESHOOTING"":1,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-01-13""}"
employee,E0180,"{""employee_id"":""E0180"",""full_name"":""Denis Pavlov"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Lead"",""manager_id"":null,""hire_date"":""2020-05-14"",""tenure_months"":76,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""QA Engineer"",""target_grade"":""Lead""},""skills"":{""SK_ADAPTABILITY"":4,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":4,""SK_CRITICAL_THINKING"":2,""SK_CRM"":4,""SK_CUSTOMER_SERVICE"":4,""SK_EMOTIONAL_INTELLIGENCE"":4,""SK_FEEDBACK"":4,""SK_LEADERSHIP"":3,""SK_MENTORING"":2,""SK_PROBLEM_SOLVING"":4,""SK_PRODUCT_KNOWLEDGE"":4,""SK_PUBLIC_SPEAKING"":2,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":4,""SK_TROUBLESHOOTING"":5,""SK_WRITTEN_COMMUNICATION"":4},""last_review_date"":""2026-07-08""}"
employee,E0181,"{""employee_id"":""E0181"",""full_name"":""Irina Kozlova"",""department"":""Product Management"",""role"":""Product Manager"",""grade"":""Senior"",""manager_id"":""E0060"",""hire_date"":""2025-01-27"",""tenure_months"":20,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":4,""SK_ADAPTABILITY"":3,""SK_AGILE"":3,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":4,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":3,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":4,""SK_PRODUCT_DISCOVERY"":4,""SK_PROJECT_MGMT"":3,""SK_PUBLIC_SPEAKING"":2,""SK_REQUIREMENTS"":3,""SK_ROADMAPPING"":5,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":5,""SK_TEAMWORK"":2,""SK_TEST_AUTOMATION"":2,""SK_TIME_MANAGEMENT"":3,""SK_UX_RESEARCH"":4,""SK_WRITTEN_COMMUNICATION"":1},""last_review_date"":""2026-05-13""}"
employee,E0182,"{""employee_id"":""E0182"",""full_name"":""Alibek Omarov"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Middle"",""manager_id"":""E0006"",""hire_date"":""2024-06-14"",""tenure_months"":27,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Frontend Engineer"",""target_grade"":""Senior""},""skills"":{""SK_ACCESSIBILITY"":3,""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":1,""SK_CICD"":1,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":3,""SK_HTML_CSS"":2,""SK_JAVA"":1,""SK_JAVASCRIPT"":1,""SK_LEADERSHIP"":0,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PUBLIC_SPEAKING"":0,""SK_REACT"":3,""SK_STAKEHOLDER_MGMT"":0,""SK_STATISTICS"":2,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":2,""SK_WEB_PERFORMANCE"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-08-26""}"
employee,E0183,"{""employee_id"":""E0183"",""full_name"":""Alexey Sokolov"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Middle"",""manager_id"":""E0044"",""hire_date"":""2025-09-22"",""tenure_months"":12,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Frontend Engineer"",""target_grade"":""Senior""},""skills"":{""SK_ACCESSIBILITY"":0,""SK_ADAPTABILITY"":2,""SK_API_DESIGN"":2,""SK_CICD"":1,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_HTML_CSS"":2,""SK_JAVASCRIPT"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":0,""SK_PROBLEM_SOLVING"":4,""SK_PROJECT_MGMT"":1,""SK_PUBLIC_SPEAKING"":2,""SK_REACT"":3,""SK_ROADMAPPING"":2,""SK_STAKEHOLDER_MGMT"":0,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":3,""SK_WEB_PERFORMANCE"":0,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-04-29""}"
employee,E0184,"{""employee_id"":""E0184"",""full_name"":""Saule Omarova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Middle"",""manager_id"":""E0050"",""hire_date"":""2024-10-30"",""tenure_months"":23,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Backend Engineer"",""target_grade"":""Senior""},""skills"":{""SK_ADAPTABILITY"":2,""SK_AGILE"":1,""SK_API_DESIGN"":4,""SK_APP_SECURITY"":2,""SK_CICD"":1,""SK_CLOUD"":1,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CONTAINERS"":1,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":2,""SK_MENTORING"":0,""SK_OBSERVABILITY"":3,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":3,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":0,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-03-19""}"
employee,E0185,"{""employee_id"":""E0185"",""full_name"":""Togzhan Zhaksylykova"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Middle"",""manager_id"":""E0180"",""hire_date"":""2024-10-21"",""tenure_months"":23,""work_format"":""remote"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Customer Support Specialist"",""target_grade"":""Senior""},""skills"":{""SK_ADAPTABILITY"":2,""SK_BI_TOOLS"":1,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":0,""SK_CRITICAL_THINKING"":2,""SK_CRM"":3,""SK_CUSTOMER_SERVICE"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":1,""SK_PRODUCT_KNOWLEDGE"":3,""SK_PUBLIC_SPEAKING"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_TROUBLESHOOTING"":3,""SK_UX_RESEARCH"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-01-06""}"
employee,E0186,"{""employee_id"":""E0186"",""full_name"":""Natalia Popova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Middle"",""manager_id"":""E0050"",""hire_date"":""2022-06-16"",""tenure_months"":51,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":2,""SK_API_DESIGN"":1,""SK_APP_SECURITY"":2,""SK_CICD"":1,""SK_CLOUD"":2,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":2,""SK_MENTORING"":1,""SK_OBSERVABILITY"":3,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_DISCOVERY"":2,""SK_PUBLIC_SPEAKING"":2,""SK_PYTHON"":3,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-09-29""}"
employee,E0187,"{""employee_id"":""E0187"",""full_name"":""Nurlan Nurlanov"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Junior"",""manager_id"":""E0061"",""hire_date"":""2024-03-25"",""tenure_months"":30,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":0,""SK_ADAPTABILITY"":2,""SK_BI_TOOLS"":3,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":0,""SK_DATA_MODELING"":2,""SK_DATA_VIZ"":1,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":3,""SK_LABOR_LAW"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_ML_BASICS"":1,""SK_NEGOTIATION"":1,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_ANALYTICS"":1,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":2,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":1,""SK_STATISTICS"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-06-12""}"
employee,E0188,"{""employee_id"":""E0188"",""full_name"":""Natalia Pavlova"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Junior"",""manager_id"":""E0061"",""hire_date"":""2025-05-21"",""tenure_months"":16,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":1,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":3,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":0,""SK_CUSTOMER_SERVICE"":1,""SK_DATA_MODELING"":0,""SK_DATA_VIZ"":3,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_ML_BASICS"":2,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":0,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":1,""SK_REQUIREMENTS"":2,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":2,""SK_STATISTICS"":1,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-05-04""}"
employee,E0189,"{""employee_id"":""E0189"",""full_name"":""Sergey Smirnov"",""department"":""Quality Assurance"",""role"":""QA Engineer"",""grade"":""Senior"",""manager_id"":""E0179"",""hire_date"":""2019-11-18"",""tenure_months"":82,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":2,""SK_API_TESTING"":5,""SK_CICD"":2,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_CRM"":1,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_JAVA"":1,""SK_LEADERSHIP"":1,""SK_LOAD_TESTING"":3,""SK_MENTORING"":2,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":1,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":3,""SK_TEST_AUTOMATION"":3,""SK_TEST_DESIGN"":4,""SK_TIME_MANAGEMENT"":1,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-07-24""}"
employee,E0190,"{""employee_id"":""E0190"",""full_name"":""Marat Mukanov"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Senior"",""manager_id"":""E0050"",""hire_date"":""2023-11-30"",""tenure_months"":34,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Backend Engineer"",""target_grade"":""Lead""},""skills"":{""SK_ADAPTABILITY"":1,""SK_API_DESIGN"":5,""SK_APP_SECURITY"":2,""SK_CICD"":3,""SK_CLOUD"":3,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CONTAINERS"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_OBSERVABILITY"":4,""SK_PROBLEM_SOLVING"":4,""SK_PUBLIC_SPEAKING"":3,""SK_PYTHON"":3,""SK_SQL"":4,""SK_STAKEHOLDER_MGMT"":0,""SK_SYSTEM_DESIGN"":4,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-09-21""}"
employee,E0191,"{""employee_id"":""E0191"",""full_name"":""Askar Seitkali"",""department"":""Sales"",""role"":""Sales Manager"",""grade"":""Middle"",""manager_id"":""E0148"",""hire_date"":""2022-03-15"",""tenure_months"":54,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Sales Manager"",""target_grade"":""Senior""},""skills"":{""SK_ACCOUNT_MGMT"":2,""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":1,""SK_CRITICAL_THINKING"":2,""SK_CRM"":3,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_NEGOTIATION"":3,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_KNOWLEDGE"":2,""SK_PROSPECTING"":3,""SK_PUBLIC_SPEAKING"":2,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-04-16""}"
employee,E0192,"{""employee_id"":""E0192"",""full_name"":""Irina Morozova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Junior"",""manager_id"":""E0175"",""hire_date"":""2024-12-11"",""tenure_months"":21,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Data Analyst"",""target_grade"":""Junior""},""skills"":{""SK_ADAPTABILITY"":2,""SK_AGILE"":1,""SK_API_DESIGN"":1,""SK_APP_SECURITY"":2,""SK_CICD"":0,""SK_CLOUD"":0,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":1,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_OBSERVABILITY"":1,""SK_PROBLEM_SOLVING"":2,""SK_PROSPECTING"":2,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":1,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":1,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-01-27""}"
employee,E0193,"{""employee_id"":""E0193"",""full_name"":""Bekzat Yessenov"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Middle"",""manager_id"":""E0061"",""hire_date"":""2022-08-01"",""tenure_months"":50,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Middle""},""skills"":{""SK_AB_TESTING"":2,""SK_ADAPTABILITY"":2,""SK_BI_TOOLS"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":4,""SK_DATA_MODELING"":3,""SK_DATA_VIZ"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_ML_BASICS"":2,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":2,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":1,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_STATISTICS"":2,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":1},""last_review_date"":""2026-01-21""}"
employee,E0194,"{""employee_id"":""E0194"",""full_name"":""Natalia Volkova"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Senior"",""manager_id"":""E0006"",""hire_date"":""2021-07-14"",""tenure_months"":62,""work_format"":""remote"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Senior""},""skills"":{""SK_ACCESSIBILITY"":2,""SK_ADAPTABILITY"":2,""SK_API_DESIGN"":3,""SK_CICD"":0,""SK_COMMUNICATION"":4,""SK_COMPENSATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_HTML_CSS"":4,""SK_JAVASCRIPT"":4,""SK_LEADERSHIP"":2,""SK_MENTORING"":3,""SK_PROBLEM_SOLVING"":5,""SK_PUBLIC_SPEAKING"":3,""SK_REACT"":2,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":4,""SK_WEB_PERFORMANCE"":4,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-06-22""}"
employee,E0195,"{""employee_id"":""E0195"",""full_name"":""Irina Ivanova"",""department"":""Product Management"",""role"":""Product Manager"",""grade"":""Middle"",""manager_id"":""E0060"",""hire_date"":""2025-04-21"",""tenure_months"":17,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Senior""},""skills"":{""SK_AB_TESTING"":1,""SK_ADAPTABILITY"":2,""SK_AGILE"":2,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":0,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_ANALYTICS"":3,""SK_PRODUCT_DISCOVERY"":3,""SK_PROJECT_MGMT"":1,""SK_PUBLIC_SPEAKING"":3,""SK_REQUIREMENTS"":3,""SK_ROADMAPPING"":3,""SK_SQL"":0,""SK_STAKEHOLDER_MGMT"":4,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":2,""SK_UX_RESEARCH"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-09-23""}"
employee,E0196,"{""employee_id"":""E0196"",""full_name"":""Olzhas Utepov"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Junior"",""manager_id"":""E0175"",""hire_date"":""2025-02-26"",""tenure_months"":19,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Backend Engineer"",""target_grade"":""Middle""},""skills"":{""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":1,""SK_APP_SECURITY"":2,""SK_CICD"":1,""SK_CLOUD"":0,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":1,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_OBSERVABILITY"":1,""SK_PROBLEM_SOLVING"":2,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":2,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":0,""SK_TEAMWORK"":0,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-08-14""}"
employee,E0197,"{""employee_id"":""E0197"",""full_name"":""Akmaral Zhaksylykova"",""department"":""Quality Assurance"",""role"":""QA Engineer"",""grade"":""Middle"",""manager_id"":""E0179"",""hire_date"":""2022-08-15"",""tenure_months"":49,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""QA Engineer"",""target_grade"":""Senior""},""skills"":{""SK_ADAPTABILITY"":3,""SK_API_TESTING"":2,""SK_CICD"":0,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":1,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_JAVA"":3,""SK_LEADERSHIP"":0,""SK_LOAD_TESTING"":1,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":1,""SK_PUBLIC_SPEAKING"":3,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":2,""SK_TEST_AUTOMATION"":2,""SK_TEST_DESIGN"":2,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-02-12""}"
employee,E0198,"{""employee_id"":""E0198"",""full_name"":""Saule Akhmetova"",""department"":""Sales"",""role"":""Sales Manager"",""grade"":""Junior"",""manager_id"":""E0148"",""hire_date"":""2024-06-26"",""tenure_months"":27,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Sales Manager"",""target_grade"":""Middle""},""skills"":{""SK_ACCOUNT_MGMT"":1,""SK_ADAPTABILITY"":2,""SK_API_TESTING"":1,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_CRM"":3,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":2,""SK_MENTORING"":1,""SK_NEGOTIATION"":1,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_KNOWLEDGE"":1,""SK_PROSPECTING"":1,""SK_PUBLIC_SPEAKING"":0,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":1,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-05-04""}"
employee,E0199,"{""employee_id"":""E0199"",""full_name"":""Ekaterina Petrova"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Senior"",""manager_id"":""E0085"",""hire_date"":""2019-12-24"",""tenure_months"":81,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Data Analyst"",""target_grade"":""Lead""},""skills"":{""SK_AB_TESTING"":3,""SK_ADAPTABILITY"":1,""SK_BI_TOOLS"":3,""SK_COMMUNICATION"":5,""SK_COMPENSATION"":2,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":5,""SK_DATA_MODELING"":4,""SK_DATA_VIZ"":5,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_ML_BASICS"":2,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_ANALYTICS"":3,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":3,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":4,""SK_STATISTICS"":5,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":1,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-02-03""}"
